STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,DAPR_ATTRIBUTES,MDPR,MDPR_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES
CA1ON000033,"BURLINGTON 1.7 W, ON CA",43.3713417,-79.8355103,162.5,2021-11-29,,,,,3.8,",,N",46.0,",,N",64.0,",,N"
CA1ON000033,"BURLINGTON 1.7 W, ON CA",43.3713417,-79.8355103,162.5,2021-11-30,,,,,1.3,",,N",13.0,",,N",51.0,",,N"
CA1ON000033,"BURLINGTON 1.7 W, ON CA",43.3713417,-79.8355103,162.5,2021-12-01,,,,,0.8,",,N",0.0,",,N",0.0,"T,,N"
CA1ON000033,"BURLINGTON 1.7 W, ON CA",43.3713417,-79.8355103,162.5,2021-12-02,,,,,0.3,",,N",0.0,",,N",0.0,",,N"
CA1ON000033,"BURLINGTON 1.7 W, ON CA",43.3713417,-79.8355103,162.5,2021-12-03,,,,,0.0,"T,,N",0.0,",,N",0.0,",,N"
CA1ON000033,"BURLINGTON 1.7 W, ON CA",43.3713417,-79.8355103,162.5,2021-12-04,,,,,0.0,",,N",0.0,",,N",0.0,",,N"
CA1ON000033,"BURLINGTON 1.7 W, ON CA",43.3713417,-79.8355103,162.5,2021-12-05,,,,,0.0,",,N",0.0,",,N",0.0,",,N"
CA1ON000033,"BURLINGTON 1.7 W, ON CA",43.3713417,-79.8355103,162.5,2021-12-06,,,,,22.1,",,N",0.0,",,N",0.0,",,N"
CA1ON000033,"BURLINGTON 1.7 W, ON CA",43.3713417,-79.8355103,162.5,2021-12-07,,,,,2.8,",,N",10.0,",,N",0.0,"T,,N"
CA1ON000033,"BURLINGTON 1.7 W, ON CA",43.3713417,-79.8355103,162.5,2021-12-08,,,,,1.8,",,N",13.0,",,N",13.0,",,N"
CA1ON000033,"BURLINGTON 1.7 W, ON CA",43.3713417,-79.8355103,162.5,2021-12-09,,,,,1.3,",,N",13.0,",,N",25.0,",,N"
CA1ON000033,"BURLINGTON 1.7 W, ON CA",43.3713417,-79.8355103,162.5,2021-12-10,,,,,3.0,",,N",20.0,",,N",38.0,",,N"
CA1ON000033,"BURLINGTON 1.7 W, ON CA",43.3713417,-79.8355103,162.5,2021-12-11,,,,,19.1,",,N",0.0,",,N",0.0,",,N"
CA1ON000033,"BURLINGTON 1.7 W, ON CA",43.3713417,-79.8355103,162.5,2021-12-12,,,,,0.5,",,N",0.0,"T,,N",0.0,"T,,N"
CA1ON000033,"BURLINGTON 1.7 W, ON CA",43.3713417,-79.8355103,162.5,2021-12-13,,,,,0.0,",,N",0.0,",,N",0.0,",,N"
CA1ON000033,"BURLINGTON 1.7 W, ON CA",43.3713417,-79.8355103,162.5,2021-12-14,,,,,0.0,",,N",0.0,",,N",0.0,",,N"
CA1ON000033,"BURLINGTON 1.7 W, ON CA",43.3713417,-79.8355103,162.5,2021-12-15,,,,,0.0,",,N",0.0,",,N",0.0,",,N"
CA1ON000033,"BURLINGTON 1.7 W, ON CA",43.3713417,-79.8355103,162.5,2021-12-16,,,,,0.3,",,N",0.0,",,N",0.0,",,N"
CA1ON000033,"BURLINGTON 1.7 W, ON CA",43.3713417,-79.8355103,162.5,2021-12-17,,,,,0.0,"T,,N",0.0,",,N",0.0,",,N"
CA1ON000033,"BURLINGTON 1.7 W, ON CA",43.3713417,-79.8355103,162.5,2021-12-18,,,,,0.0,"T,,N",0.0,"T,,N",0.0,",,N"
CA1ON000033,"BURLINGTON 1.7 W, ON CA",43.3713417,-79.8355103,162.5,2021-12-19,,,,,11.9,",,N",81.0,",,N",76.0,",,N"
CA1ON000033,"BURLINGTON 1.7 W, ON CA",43.3713417,-79.8355103,162.5,2021-12-20,,,,,0.0,",,N",0.0,",,N",64.0,",,N"
CA1ON000033,"BURLINGTON 1.7 W, ON CA",43.3713417,-79.8355103,162.5,2021-12-21,,,,,0.0,",,N",0.0,",,N",51.0,",,N"
CA1ON000033,"BURLINGTON 1.7 W, ON CA",43.3713417,-79.8355103,162.5,2021-12-22,,,,,0.0,"T,,N",0.0,"T,,N",38.0,",,N"
CA1ON000033,"BURLINGTON 1.7 W, ON CA",43.3713417,-79.8355103,162.5,2021-12-23,,,,,0.0,"T,,N",0.0,"T,,N",38.0,",,N"
CA1ON000033,"BURLINGTON 1.7 W, ON CA",43.3713417,-79.8355103,162.5,2021-12-24,,,,,5.1,",,N",51.0,",,N",76.0,",,N"
CA1ON000033,"BURLINGTON 1.7 W, ON CA",43.3713417,-79.8355103,162.5,2021-12-25,,,,,3.8,",,N",0.0,",,N",13.0,",,N"
CA1ON000033,"BURLINGTON 1.7 W, ON CA",43.3713417,-79.8355103,162.5,2021-12-26,,,,,2.5,",,N",0.0,",,N",0.0,",,N"
CA1ON000033,"BURLINGTON 1.7 W, ON CA",43.3713417,-79.8355103,162.5,2021-12-27,,,,,0.0,"T,,N",0.0,"T,,N",0.0,"T,,N"
CA1ON000033,"BURLINGTON 1.7 W, ON CA",43.3713417,-79.8355103,162.5,2021-12-28,,,,,4.6,",,N",10.0,",,N",0.0,"T,,N"
CA1ON000033,"BURLINGTON 1.7 W, ON CA",43.3713417,-79.8355103,162.5,2021-12-29,,,,,3.0,",,N",13.0,",,N",13.0,",,N"
CA1ON000033,"BURLINGTON 1.7 W, ON CA",43.3713417,-79.8355103,162.5,2021-12-30,,,,,0.0,"T,,N",0.0,",,N",0.0,",,N"
CA1ON000033,"BURLINGTON 1.7 W, ON CA",43.3713417,-79.8355103,162.5,2021-12-31,,,,,0.0,"T,,N",0.0,",,N",0.0,",,N"
