STATION,NAME,DATE,TAVG,TMAX,TMIN,WDFG,WSFG
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-11-06,37,41,33,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-11-07,35,40,31,   33,69.3
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-11-08,30,35,26,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-11-09,37,44,30,   20,96.2
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-11-10,42,51,32,   35,78.3
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-11-11,27,33,22,    3,132.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-11-12,22,27,17,   30,82.8
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-11-13,23,31,15,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-11-14,33,36,29,   25,94.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-11-15,32,37,26,   35,96.2
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-11-16,26,33,19,    6,116.3
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-11-17,31,39,24,    9,82.8
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-11-19,38,40,37,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-11-20,43,48,38,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-11-21,45,54,36,   20,116.3
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-11-22,43,52,33,   28,118.6
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-11-23,37,42,31,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-11-24,39,45,33,   23,80.5
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-11-25,43,47,39,   20,69.3
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-11-26,48,54,43,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-11-27,47,53,41,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-11-28,,,,   29,111.8
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-11-29,31,34,28,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-11-30,31,33,29,    8,127.5
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-12-01,34,37,31,    7,165.5
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-12-02,30,32,27,   35,80.5
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-12-03,34,45,23,   22,69.3
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-12-04,37,39,35,   24,76.1
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-12-05,34,35,33,   29,89.5
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-12-06,33,36,30,   32,87.2
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-12-07,30,33,27,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-12-08,38,49,28,   20,107.4
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-12-09,,,,   20,96.2
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-12-10,,,,   26,116.3
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-12-11,24,27,21,   26,114.1
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-12-12,27,35,19,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-12-13,39,43,35,   17,69.3
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-12-14,42,50,35,   26,89.5
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-12-15,32,37,27,   29,102.9
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-12-16,31,36,27,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-12-17,32,36,29,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-12-18,20,30,11,   30,120.8
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-12-19,18,27,9,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-12-20,24,28,21,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-12-21,31,38,24,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-12-22,40,45,35,   20,69.3
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-12-23,44,50,38,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-12-24,35,38,31,    7,78.3
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-12-25,35,38,32,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-12-26,38,39,37,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-12-27,46,54,38,   28,82.8
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-12-28,38,40,35,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-12-29,36,38,35,    4,114.1
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-12-30,43,50,36,    6,134.2
CA006151061,"BURLINGTON PIERS AUT, ON CA",2019-12-31,34,38,29,   16,98.4
