STATION,NAME,DATE,TAVG,TMAX,TMIN,WDFG,WSFG
CA006151061,"BURLINGTON PIERS AUT, ON CA",2014-10-11,,57,43,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2014-10-12,,53,40,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2014-10-13,,58,47,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2014-10-14,,76,56,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2014-10-15,,63,56,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2014-10-16,,67,56,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2014-10-17,,62,54,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2014-10-18,,57,41,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2014-10-19,,51,40,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2014-10-20,,58,47,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2014-10-21,,53,44,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2014-10-22,,51,42,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2014-10-23,,58,47,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2014-10-24,,60,41,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2014-10-25,,63,51,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2014-10-26,,52,44,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2014-10-27,,51,43,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2014-10-28,,71,49,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2014-10-29,,55,44,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2014-10-30,,49,41,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2014-10-31,,46,37,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2014-11-01,,38,34,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2014-11-02,,47,31,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2014-11-03,,57,38,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2014-11-04,,59,49,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2014-11-05,,52,42,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2014-11-06,,47,41,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2014-11-07,,43,35,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2014-11-08,,46,35,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2014-11-09,,48,36,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2014-11-10,,47,44,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2014-11-11,,64,42,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2014-11-12,,47,35,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2014-11-13,,36,29,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2014-11-14,,36,29,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2014-11-15,,36,29,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2014-11-16,,33,30,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2014-11-17,,35,23,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2014-11-18,,25,18,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2014-11-19,,34,17,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2014-11-20,,31,20,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2014-11-21,,29,18,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2014-11-22,,46,22,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2014-11-23,,51,42,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2014-11-24,,65,41,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2014-11-25,,42,35,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2014-11-26,,37,34,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2014-11-27,,37,26,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2014-11-28,,28,23,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2014-11-29,,50,26,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2014-11-30,,59,41,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2014-12-01,,41,23,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2014-12-02,,36,22,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2014-12-03,,38,32,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2014-12-04,,34,28,,
