STATION,NAME,DATE,TAVG,TMAX,TMIN,WDFG,WSFG
CA006151061,"BURLINGTON PIERS AUT, ON CA",2020-11-06,60,68,52,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2020-11-07,61,69,53,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2020-11-08,58,66,50,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2020-11-09,54,58,50,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2020-11-10,62,74,50,   16,76.1
CA006151061,"BURLINGTON PIERS AUT, ON CA",2020-11-11,57,70,43,   22,100.7
CA006151061,"BURLINGTON PIERS AUT, ON CA",2020-11-12,44,46,42,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2020-11-13,45,50,40,   26,80.5
CA006151061,"BURLINGTON PIERS AUT, ON CA",2020-11-14,42,47,36,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2020-11-15,50,58,42,   19,181.2
CA006151061,"BURLINGTON PIERS AUT, ON CA",2020-11-16,40,43,38,   21,105.1
CA006151061,"BURLINGTON PIERS AUT, ON CA",2020-11-17,33,38,27,   31,123.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2020-11-18,34,40,28,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2020-11-19,51,63,40,   23,125.3
CA006151061,"BURLINGTON PIERS AUT, ON CA",2020-11-20,53,60,47,   22,102.9
CA006151061,"BURLINGTON PIERS AUT, ON CA",2020-11-21,41,46,36,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2020-11-22,37,40,33,    3,118.6
CA006151061,"BURLINGTON PIERS AUT, ON CA",2020-11-23,37,41,33,   28,73.8
CA006151061,"BURLINGTON PIERS AUT, ON CA",2020-11-24,35,38,32,    8,80.5
CA006151061,"BURLINGTON PIERS AUT, ON CA",2020-11-25,42,46,38,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2020-11-26,48,52,43,   24,78.3
CA006151061,"BURLINGTON PIERS AUT, ON CA",2020-11-27,46,48,44,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2020-11-28,42,45,39,   22,71.6
CA006151061,"BURLINGTON PIERS AUT, ON CA",2020-11-29,46,52,40,   18,78.3
CA006151061,"BURLINGTON PIERS AUT, ON CA",2020-11-30,39,45,33,   34,107.4
CA006151061,"BURLINGTON PIERS AUT, ON CA",2020-12-01,31,34,29,   32,87.2
CA006151061,"BURLINGTON PIERS AUT, ON CA",2020-12-02,36,42,31,   25,91.7
CA006151061,"BURLINGTON PIERS AUT, ON CA",2020-12-03,40,43,37,   22,87.2
CA006151061,"BURLINGTON PIERS AUT, ON CA",2020-12-04,39,42,37,   20,91.7
CA006151061,"BURLINGTON PIERS AUT, ON CA",2020-12-05,33,38,29,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2020-12-06,30,35,26,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2020-12-07,30,36,24,   33,73.8
CA006151061,"BURLINGTON PIERS AUT, ON CA",2020-12-08,31,38,24,   20,89.5
CA006151061,"BURLINGTON PIERS AUT, ON CA",2020-12-09,38,40,35,   22,96.2
CA006151061,"BURLINGTON PIERS AUT, ON CA",2020-12-10,41,46,37,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2020-12-11,42,49,36,    2,76.1
CA006151061,"BURLINGTON PIERS AUT, ON CA",2020-12-12,47,53,40,    4,98.4
CA006151061,"BURLINGTON PIERS AUT, ON CA",2020-12-13,38,44,33,   27,85.0
CA006151061,"BURLINGTON PIERS AUT, ON CA",2020-12-14,34,38,30,   27,89.5
CA006151061,"BURLINGTON PIERS AUT, ON CA",2020-12-15,27,30,24,    4,102.9
CA006151061,"BURLINGTON PIERS AUT, ON CA",2020-12-16,28,31,25,    7,136.5
CA006151061,"BURLINGTON PIERS AUT, ON CA",2020-12-17,25,28,21,    2,125.3
CA006151061,"BURLINGTON PIERS AUT, ON CA",2020-12-18,26,31,21,   34,71.6
CA006151061,"BURLINGTON PIERS AUT, ON CA",2020-12-19,35,39,30,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2020-12-20,38,41,35,   19,76.1
CA006151061,"BURLINGTON PIERS AUT, ON CA",2020-12-21,37,41,34,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2020-12-22,37,39,35,   29,98.4
CA006151061,"BURLINGTON PIERS AUT, ON CA",2020-12-23,42,50,35,   19,89.5
CA006151061,"BURLINGTON PIERS AUT, ON CA",2020-12-24,40,52,27,   17,129.7
CA006151061,"BURLINGTON PIERS AUT, ON CA",2020-12-25,27,31,24,   25,96.2
CA006151061,"BURLINGTON PIERS AUT, ON CA",2020-12-26,27,31,24,   23,100.7
CA006151061,"BURLINGTON PIERS AUT, ON CA",2020-12-27,36,42,29,,
CA006151061,"BURLINGTON PIERS AUT, ON CA",2020-12-28,37,44,30,   24,125.3
CA006151061,"BURLINGTON PIERS AUT, ON CA",2020-12-29,29,31,26,   24,76.1
CA006151061,"BURLINGTON PIERS AUT, ON CA",2020-12-30,36,45,28,   21,125.3
CA006151061,"BURLINGTON PIERS AUT, ON CA",2020-12-31,33,36,30,   28,94.0
